"SrcScheme","SrcField","SrcValue","SrcValueName","TgtSchemeVersion","TgtScheme","TgtField","TgtValue","TgtValueName"
"SIC","OccType","7231","Beauty Shops","2.3.1","OED","OccupancyCode","1103","Commercial, Personal and repair services"
"SIC","OccType","724","Cotton Ginning","2.3.1","OED","OccupancyCode","1351","Agriculture"
"SIC","OccType","7241","Barber Shops","2.3.1","OED","OccupancyCode","1103","Commercial, Personal and repair services"
"SIC","OccType","7251","Shoe Repair And Shoeshine Parlors","2.3.1","OED","OccupancyCode","1103","Commercial, Personal and repair services"
"SIC","OccType","7261","Funeral Service & Crematories","2.3.1","OED","OccupancyCode","1103","Commercial, Personal and repair services"
"SIC","OccType","7291","Tax Return Preparation Service","2.3.1","OED","OccupancyCode","1103","Commercial, Personal and repair services"
"SIC","OccType","7299","Miscellaneous Personal Services","2.3.1","OED","OccupancyCode","1103","Commercial, Personal and repair services"
"SIC","OccType","7300","Business Services","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7311","Advertising Agencies","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7312","Outdoor Advertising Services","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7313","Radio, Television & Publishers Representatives","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7319","Advertising, Nec","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7322","Adjustment & Collection Services","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7323","Credit Reporting","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7331","Direct Mail Advertising Services","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7334","Photocopying & Duplicating Services","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7335","Commercial Photography","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7336","Commercial Art & Graphic Design","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7338","Secretarial And Court Reporting","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7342","Disinfecting & Exterminating","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7349","Building Maintenance Services, Nec","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7352","Medical Equipment Rental","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7353","Heavy Construction Equipment Rental","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7359","Equipment Rental & Leasing, Nec","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7361","Employment Agencies","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7363","Help Supply Services","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7371","Custom Computer Programming Services","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7372","Prepackaged Computer Software","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7373","Computer Integrated System Design","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7374","Computer Processing & Data Preparation Services","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7375","Electronic Information Retrieval Services","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7376","Computer Facilities Management","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7377","Computer Leasing & Rental","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7378","Computer Maintenance & Repair","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7379","Computer Related Services, Nec","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7381","Detective And Armored Car Services","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7382","Security Systems Services","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7383","News Syndicates","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7384","Photo Finishing Laboratories","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","7389","Business Services, Nec","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","741","Veterinary Services For Livestock","2.3.1","OED","OccupancyCode","1351","Agriculture"
"SIC","OccType","742","Veterinary Services For Animal Specialties","2.3.1","OED","OccupancyCode","1351","Agriculture"
"SIC","OccType","7500","Auto Repair Services And Garages","2.3.1","OED","OccupancyCode","1113","Commercial, Parking"
"SIC","OccType","751","Livestock Services, Except Specialties","2.3.1","OED","OccupancyCode","1351","Agriculture"
"SIC","OccType","7513","Truck Rental & Leasing","2.3.1","OED","OccupancyCode","1113","Commercial, Parking"
"SIC","OccType","7514","Passenger Car Rental","2.3.1","OED","OccupancyCode","1113","Commercial, Parking"
"SIC","OccType","7515","Passenger Car Leasing","2.3.1","OED","OccupancyCode","1113","Commercial, Parking"
"SIC","OccType","7519","Utility Trailer Rental","2.3.1","OED","OccupancyCode","1113","Commercial, Parking"
"SIC","OccType","752","Animal Specialty Services","2.3.1","OED","OccupancyCode","1351","Agriculture"
"SIC","OccType","7521","Automobile Parking","2.3.1","OED","OccupancyCode","1113","Commercial, Parking"
"SIC","OccType","7532","Top And Body Repair And Paint Shops","2.3.1","OED","OccupancyCode","1121","Commercial, Automotive repair services and carwash"
"SIC","OccType","7533","Auto Exhaust System Repair Shops","2.3.1","OED","OccupancyCode","1121","Commercial, Automotive repair services and carwash"
"SIC","OccType","7534","Tire Retreading & Repair Shops","2.3.1","OED","OccupancyCode","1121","Commercial, Automotive repair services and carwash"
"SIC","OccType","7536","Automotive Glass Replacement Shops","2.3.1","OED","OccupancyCode","1121","Commercial, Automotive repair services and carwash"
"SIC","OccType","7537","Automotive Transmission Repair Shops","2.3.1","OED","OccupancyCode","1121","Commercial, Automotive repair services and carwash"
"SIC","OccType","7538","General Automotive Repair Shops","2.3.1","OED","OccupancyCode","1121","Commercial, Automotive repair services and carwash"
"SIC","OccType","7539","Automotive Repair Shops, Nec","2.3.1","OED","OccupancyCode","1121","Commercial, Automotive repair services and carwash"
"SIC","OccType","7542","Car Washes","2.3.1","OED","OccupancyCode","1121","Commercial, Automotive repair services and carwash"
"SIC","OccType","7549","Automotive Services, Nec","2.3.1","OED","OccupancyCode","1121","Commercial, Automotive repair services and carwash"
"SIC","OccType","7600","Miscellaneous Repair Services","2.3.1","OED","OccupancyCode","1103","Commercial, Personal and repair services"
"SIC","OccType","761","Farm Labor Contractors","2.3.1","OED","OccupancyCode","1351","Agriculture"
"SIC","OccType","762","Farm Management Services","2.3.1","OED","OccupancyCode","1351","Agriculture"
"SIC","OccType","7622","Radio & Television Repair","2.3.1","OED","OccupancyCode","1103","Commercial, Personal and repair services"
"SIC","OccType","7623","Refrigeration Service & Repair","2.3.1","OED","OccupancyCode","1103","Commercial, Personal and repair services"
"SIC","OccType","7629","Electrical Repair Shops","2.3.1","OED","OccupancyCode","1103","Commercial, Personal and repair services"
"SIC","OccType","7631","Watch, Clock & Jewelry Repair","2.3.1","OED","OccupancyCode","1103","Commercial, Personal and repair services"
"SIC","OccType","7641","Reupholstery & Furniture Repair","2.3.1","OED","OccupancyCode","1103","Commercial, Personal and repair services"
"SIC","OccType","7692","Welding Repair","2.3.1","OED","OccupancyCode","1103","Commercial, Personal and repair services"
"SIC","OccType","7694","Armature Rewinding Shops","2.3.1","OED","OccupancyCode","1103","Commercial, Personal and repair services"
"SIC","OccType","7699","Repair Services, Nec","2.3.1","OED","OccupancyCode","1103","Commercial, Personal and repair services"
"SIC","OccType","7800","Motion Pictures","2.3.1","OED","OccupancyCode","1108","Commercial, Entertainment and recreation - General"
"SIC","OccType","781","Landscape Counseling & Planning","2.3.1","OED","OccupancyCode","1351","Agriculture"
"SIC","OccType","7812","Motion Picture And Video Production","2.3.1","OED","OccupancyCode","1108","Commercial, Entertainment and recreation - General"
"SIC","OccType","7819","Services Allied To Motion Pictures","2.3.1","OED","OccupancyCode","1108","Commercial, Entertainment and recreation - General"
"SIC","OccType","782","Lawn & Garden Services","2.3.1","OED","OccupancyCode","1351","Agriculture"
"SIC","OccType","7822","Motion Picture & Tape Distribution","2.3.1","OED","OccupancyCode","1108","Commercial, Entertainment and recreation - General"
"SIC","OccType","7829","Motion Picture Distribution Services","2.3.1","OED","OccupancyCode","1108","Commercial, Entertainment and recreation - General"
"SIC","OccType","783","Ornamental Shrub &Tree Service","2.3.1","OED","OccupancyCode","1351","Agriculture"
"SIC","OccType","7832","Motion Picture Theaters, Except Drive-In","2.3.1","OED","OccupancyCode","1108","Commercial, Entertainment and recreation - General"
"SIC","OccType","7833","Drive-In Motion Picture Theaters","2.3.1","OED","OccupancyCode","1108","Commercial, Entertainment and recreation - General"
"SIC","OccType","7841","Video Tape Rental","2.3.1","OED","OccupancyCode","1108","Commercial, Entertainment and recreation - General"
"SIC","OccType","7900","Amusement And Recreational Services","2.3.1","OED","OccupancyCode","1108","Commercial, Entertainment and recreation - General"
"SIC","OccType","7911","Dance Halls, Studios & Schools","2.3.1","OED","OccupancyCode","1108","Commercial, Entertainment and recreation - General"
"SIC","OccType","7922","Theatrical Producers & Services","2.3.1","OED","OccupancyCode","1108","Commercial, Entertainment and recreation - General"
"SIC","OccType","7929","Entertainers & Entertainment Groups","2.3.1","OED","OccupancyCode","1108","Commercial, Entertainment and recreation - General"
"SIC","OccType","7933","Bowling Alleys","2.3.1","OED","OccupancyCode","1108","Commercial, Entertainment and recreation - General"
"SIC","OccType","7941","Sports Clubs & Promoters","2.3.1","OED","OccupancyCode","1108","Commercial, Entertainment and recreation - General"
"SIC","OccType","7948","Racing, Including Track Operation","2.3.1","OED","OccupancyCode","1108","Commercial, Entertainment and recreation - General"
"SIC","OccType","7991","Physical Fitness Facilities","2.3.1","OED","OccupancyCode","1108","Commercial, Entertainment and recreation - General"
"SIC","OccType","7992","Public Golf Courses","2.3.1","OED","OccupancyCode","1108","Commercial, Entertainment and recreation - General"
"SIC","OccType","7993","Coin-Operated Amusement Devices","2.3.1","OED","OccupancyCode","1108","Commercial, Entertainment and recreation - General"
"SIC","OccType","7996","Amusement Parks","2.3.1","OED","OccupancyCode","1108","Commercial, Entertainment and recreation - General"
"SIC","OccType","7997","Membership Sports & Recreation Clubs","2.3.1","OED","OccupancyCode","1108","Commercial, Entertainment and recreation - General"
"SIC","OccType","7999","Amusement & Recreation, Nec","2.3.1","OED","OccupancyCode","1108","Commercial, Entertainment and recreation - General"
"SIC","OccType","800","Forestry","2.3.1","OED","OccupancyCode","1351","Agriculture"
"SIC","OccType","8000","Health Services","2.3.1","OED","OccupancyCode","1105","Commercial, Health care services - General"
"SIC","OccType","8011","Offices & Clinics Of Doctors Of Medicine","2.3.1","OED","OccupancyCode","1105","Commercial, Health care services - General"
"SIC","OccType","8021","Offices & Clinics Of Dentists","2.3.1","OED","OccupancyCode","1105","Commercial, Health care services - General"
"SIC","OccType","8031","Offices & Clinics Of Doctors Of Osteopathy","2.3.1","OED","OccupancyCode","1105","Commercial, Health care services - General"
"SIC","OccType","8041","Offices & Clinics Of Chiropractors","2.3.1","OED","OccupancyCode","1105","Commercial, Health care services - General"
"SIC","OccType","8042","Offices And Clinics Of Optometrists","2.3.1","OED","OccupancyCode","1105","Commercial, Health care services - General"
"SIC","OccType","8043","Offices And Clinics Of Podiatrists","2.3.1","OED","OccupancyCode","1105","Commercial, Health care services - General"
"SIC","OccType","8049","Health Practitioners' Office, Nec","2.3.1","OED","OccupancyCode","1105","Commercial, Health care services - General"
"SIC","OccType","8051","Skilled Nursing Care Facilities","2.3.1","OED","OccupancyCode","1105","Commercial, Health care services - General"
"SIC","OccType","8052","Intermediate Care Facilities","2.3.1","OED","OccupancyCode","1105","Commercial, Health care services - General"
"SIC","OccType","8059","Nursing & Personal Care, Nec","2.3.1","OED","OccupancyCode","1105","Commercial, Health care services - General"
"SIC","OccType","8062","General Medical & Surgical Hospitals","2.3.1","OED","OccupancyCode","1105","Commercial, Health care services - General"
"SIC","OccType","8063","Psychiatric Hospitals","2.3.1","OED","OccupancyCode","1105","Commercial, Health care services - General"
"SIC","OccType","8069","Specialty Hospitals, Except Psychiatric","2.3.1","OED","OccupancyCode","1105","Commercial, Health care services - General"
"SIC","OccType","8071","Medical Laboratories","2.3.1","OED","OccupancyCode","1105","Commercial, Health care services - General"
"SIC","OccType","8072","Dental Laboratories","2.3.1","OED","OccupancyCode","1105","Commercial, Health care services - General"
"SIC","OccType","8082","Home Health Care Agencies","2.3.1","OED","OccupancyCode","1105","Commercial, Health care services - General"
"SIC","OccType","8092","Kidney Dialysis Centers","2.3.1","OED","OccupancyCode","1105","Commercial, Health care services - General"
"SIC","OccType","8093","Specialty Outpatient Clinics, Nec","2.3.1","OED","OccupancyCode","1105","Commercial, Health care services - General"
"SIC","OccType","8099","Health & Allied Services, Nec","2.3.1","OED","OccupancyCode","1105","Commercial, Health care services - General"
"SIC","OccType","8100","Legal Services","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","811","Timber Tracts","2.3.1","OED","OccupancyCode","1351","Agriculture"
"SIC","OccType","8111","Legal Services","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","8200","Educational Services","2.3.1","OED","OccupancyCode","1230","Education, Universities, colleges and technical schools"
"SIC","OccType","8211","Elementary & Secondary Schools","2.3.1","OED","OccupancyCode","1230","Education, Universities, colleges and technical schools"
"SIC","OccType","8221","Colleges & Universities, Nec","2.3.1","OED","OccupancyCode","1230","Education, Universities, colleges and technical schools"
"SIC","OccType","8222","Junior Colleges","2.3.1","OED","OccupancyCode","1230","Education, Universities, colleges and technical schools"
"SIC","OccType","8231","Libraries","2.3.1","OED","OccupancyCode","1230","Education, Universities, colleges and technical schools"
"SIC","OccType","8243","Data Processing Schools","2.3.1","OED","OccupancyCode","1230","Education, Universities, colleges and technical schools"
"SIC","OccType","8244","Business & Secretarial Schools","2.3.1","OED","OccupancyCode","1230","Education, Universities, colleges and technical schools"
"SIC","OccType","8249","Vocational Schools, Nec","2.3.1","OED","OccupancyCode","1230","Education, Universities, colleges and technical schools"
"SIC","OccType","8299","Schools & Educational Services, Nec","2.3.1","OED","OccupancyCode","1230","Education, Universities, colleges and technical schools"
"SIC","OccType","8300","Social Services","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","831","Forest Products","2.3.1","OED","OccupancyCode","1351","Agriculture"
"SIC","OccType","8322","Individual & Family Social Services","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","8331","Job Training & Related Services","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","8351","Child Day Care Services","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","8361","Residential Care","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","8399","Social Services, Nec","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","8400","Museum, Botanical Gardens And Zoological Gardens","2.3.1","OED","OccupancyCode","1108","Commercial, Entertainment and recreation - General"
"SIC","OccType","8412","Museum & Art Galleries","2.3.1","OED","OccupancyCode","1108","Commercial, Entertainment and recreation - General"
"SIC","OccType","8422","Botanical & Zoological Gardens","2.3.1","OED","OccupancyCode","1108","Commercial, Entertainment and recreation - General"
"SIC","OccType","851","Forestry Services","2.3.1","OED","OccupancyCode","1351","Agriculture"
"SIC","OccType","8600","Membership Organization","2.3.1","OED","OccupancyCode","1200","Religion and Nonprofit, Religion and nonprofit"
"SIC","OccType","8611","Business Associations","2.3.1","OED","OccupancyCode","1200","Religion and Nonprofit, Religion and nonprofit"
"SIC","OccType","8621","Professional Organizations","2.3.1","OED","OccupancyCode","1200","Religion and Nonprofit, Religion and nonprofit"
"SIC","OccType","8631","Labor Organizations","2.3.1","OED","OccupancyCode","1200","Religion and Nonprofit, Religion and nonprofit"
"SIC","OccType","8641","Civic & Social Associations","2.3.1","OED","OccupancyCode","1200","Religion and Nonprofit, Religion and nonprofit"
"SIC","OccType","8651","Political Organizations","2.3.1","OED","OccupancyCode","1200","Religion and Nonprofit, Religion and nonprofit"
"SIC","OccType","8661","Religious Organizations","2.3.1","OED","OccupancyCode","1200","Religion and Nonprofit, Religion and nonprofit"
"SIC","OccType","8699","Membership Organizations, Nec","2.3.1","OED","OccupancyCode","1200","Religion and Nonprofit, Religion and nonprofit"
"SIC","OccType","8700","Engineer, Accounting, Research, Mgmt & Rel. Svcs.","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","8711","Engineering Services","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","8712","Architectural Services","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","8713","Surveying Services","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","8721","Accounting, Auditing & Bookkeeping Services","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","8731","Commercial Physical Research","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","8732","Commercial Nonphysical Research","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","8733","Noncommercial Research Organizations","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","8734","Testing Laboratories","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","8741","Management Services","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","8742","Management Consulting Services","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","8743","Public Relations Services","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","8744","Facilities Support Management Services","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","8748","Business Consulting Services, Nec","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","8800","Private Households","2.3.1","OED","OccupancyCode","1051","Residential, Permanent dwelling: single-family"
"SIC","OccType","8811","Private Households","2.3.1","OED","OccupancyCode","1051","Residential, Permanent dwelling: single-family"
"SIC","OccType","8900","Miscellaneous Services","2.3.1","OED","OccupancyCode","1210","Government, General services"
"SIC","OccType","8999","Services, Nec","2.3.1","OED","OccupancyCode","1210","Government, General services"
"SIC","OccType","900","Fishing, Hunting And Trapping","2.3.1","OED","OccupancyCode","1253","Transportation, Sea and inland waterways"
"SIC","OccType","9100","Executive, Legislative And General Government","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9111","Executive Offices","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","912","Finfish","2.3.1","OED","OccupancyCode","1253","Transportation, Sea and inland waterways"
"SIC","OccType","9121","Legislative Bodies","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","913","Shellfish","2.3.1","OED","OccupancyCode","1253","Transportation, Sea and inland waterways"
"SIC","OccType","9131","Executive & Legislative Combined","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","919","Miscellaneous Marine Products","2.3.1","OED","OccupancyCode","1253","Transportation, Sea and inland waterways"
"SIC","OccType","9199","General Government, Nec","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9200","Justice, Public Order And Safety","2.3.1","OED","OccupancyCode","1220","Government, Emergency services"
"SIC","OccType","921","Fish Hatcheries & Preserves","2.3.1","OED","OccupancyCode","1253","Transportation, Sea and inland waterways"
"SIC","OccType","9211","Courts","2.3.1","OED","OccupancyCode","1220","Government, Emergency services"
"SIC","OccType","9221","Police Protection","2.3.1","OED","OccupancyCode","1220","Government, Emergency services"
"SIC","OccType","9222","Legal Counsel & Prosecution","2.3.1","OED","OccupancyCode","1220","Government, Emergency services"
"SIC","OccType","9223","Correctional Institutions","2.3.1","OED","OccupancyCode","1220","Government, Emergency services"
"SIC","OccType","9224","Fire Protection","2.3.1","OED","OccupancyCode","1220","Government, Emergency services"
"SIC","OccType","9229","Public Order & Safety, Nec","2.3.1","OED","OccupancyCode","1220","Government, Emergency services"
"SIC","OccType","9300","Finance, Tax And Monetary Policy","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9311","Finance, Tax & Monetary Policy","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9400","Administration Of Human Resources","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9411","Administration Of Educational Programs","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9431","Administration Of Public Health Programs","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9441","Administration Of Social & Manpower Programs","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9451","Administration Of Veterans Affairs","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9500","Environmental Quality And Housing Programs","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9511","Air, Water & Solid Waste Management","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9512","Land, Mineral & Wildlife Conservation","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9531","Housing Programs","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9532","Urban & Community Development","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9600","Administration Of Economic Programs","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9611","Administration Of General Economic Programs","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9621","Regulation & Administration Of Transportation","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9631","Regulation & Administration Of Utilities","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9641","Agricultural Marketing Regulation","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9651","Miscellaneous Commercial Sectors Regulation","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9661","Space Research & Technology","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9700","National Security And International Affairs","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","971","Hunting, Trapping & Game Propagation","2.3.1","OED","OccupancyCode","1351","Agriculture"
"SIC","OccType","9711","National Security","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9721","International Affairs","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9800","Headquarters And Subsidiary Headquarters Locations","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9801","Headquarters Location","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9802","Subsidiary Headquarters Location","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9803","Administration Office","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9804","Foreign Owner","2.3.1","OED","OccupancyCode","1104","Commercial, Professional, technical and business"
"SIC","OccType","9900","Nonclassifiable Establishments","2.3.1","OED","OccupancyCode","1100","Commercial, General commercial"
"SIC","OccType","9999","Nonclassifiable Establishments","2.3.1","OED","OccupancyCode","1100","Commercial, General commercial"
